"OID","Country or Area","Year","Description","Magnitude","Value"
"74691F..ZF...","UGANDA","2004","GOVERNMENT CONSUMPTION EXPEND.","UGANDA SHILLINGS","2215560000000"
"74691F..ZF...","UGANDA","2003","GOVERNMENT CONSUMPTION EXPEND.","UGANDA SHILLINGS","1838370000000"
"74691F..ZF...","UGANDA","2002","GOVERNMENT CONSUMPTION EXPEND.","UGANDA SHILLINGS","1651270000000"
"74691F..ZF...","UGANDA","2001","GOVERNMENT CONSUMPTION EXPEND.","UGANDA SHILLINGS","1447940000000"
"74691F..ZF...","UGANDA","2000","GOVERNMENT CONSUMPTION EXPEND.","UGANDA SHILLINGS","1289200000000"
"74691F..ZF...","UGANDA","1999","GOVERNMENT CONSUMPTION EXPEND.","UGANDA SHILLINGS","1164340000000"
"74691F..ZF...","UGANDA","1998","GOVERNMENT CONSUMPTION EXPEND.","UGANDA SHILLINGS","1033190000000"
"74691F..ZF...","UGANDA","1997","GOVERNMENT CONSUMPTION EXPEND.","UGANDA SHILLINGS","935040000000"
"74691F..ZF...","UGANDA","1996","GOVERNMENT CONSUMPTION EXPEND.","UGANDA SHILLINGS","742323000000"
"74691F..ZF...","UGANDA","1995","GOVERNMENT CONSUMPTION EXPEND.","UGANDA SHILLINGS","577183000000"
"74691F..ZF...","UGANDA","1994","GOVERNMENT CONSUMPTION EXPEND.","UGANDA SHILLINGS","476591000000"
"74691F..ZF...","UGANDA","1993","GOVERNMENT CONSUMPTION EXPEND.","UGANDA SHILLINGS","424897000000"
"74691F..ZF...","UGANDA","1992","GOVERNMENT CONSUMPTION EXPEND.","UGANDA SHILLINGS","321603000000"
"74691F..ZF...","UGANDA","1991","GOVERNMENT CONSUMPTION EXPEND.","UGANDA SHILLINGS","157653000000"
"74691F..ZF...","UGANDA","1990","GOVERNMENT CONSUMPTION EXPEND.","UGANDA SHILLINGS","128254000000"
"74691F..ZF...","UGANDA","1989","GOVERNMENT CONSUMPTION EXPEND.","UGANDA SHILLINGS","79095000000"
"74691F..ZF...","UGANDA","1988","GOVERNMENT CONSUMPTION EXPEND.","UGANDA SHILLINGS","44319000000"
"74691F..ZF...","UGANDA","1987","GOVERNMENT CONSUMPTION EXPEND.","UGANDA SHILLINGS","16934000000"
"74691F..ZF...","UGANDA","1986","GOVERNMENT CONSUMPTION EXPEND.","UGANDA SHILLINGS","5747000000"
"74691F..ZF...","UGANDA","1985","GOVERNMENT CONSUMPTION EXPEND.","UGANDA SHILLINGS","3193000000"
"74691F..ZF...","UGANDA","1984","GOVERNMENT CONSUMPTION EXPEND.","UGANDA SHILLINGS","1581000000"
"74691F..ZF...","UGANDA","1983","GOVERNMENT CONSUMPTION EXPEND.","UGANDA SHILLINGS","660000000"
"74691F..ZF...","UGANDA","1982","GOVERNMENT CONSUMPTION EXPEND.","UGANDA SHILLINGS","430000000"
"74691F..ZF...","UGANDA","1981","GOVERNMENT CONSUMPTION EXPEND.","UGANDA SHILLINGS","400000000"
"92691F..ZF...","UKRAINE","2009","GOVERNMENT CONSUMPTION EXPEND.","HRYVNIAS","61396000000"
"92691F..ZF...","UKRAINE","2008","GOVERNMENT CONSUMPTION EXPEND.","HRYVNIAS","168286000000"
"92691F..ZF...","UKRAINE","2007","GOVERNMENT CONSUMPTION EXPEND.","HRYVNIAS","128962000000"
"92691F..ZF...","UKRAINE","2006","GOVERNMENT CONSUMPTION EXPEND.","HRYVNIAS","100350000000"
"92691F..ZF...","UKRAINE","2005","GOVERNMENT CONSUMPTION EXPEND.","HRYVNIAS","80528000000"
"92691F..ZF...","UKRAINE","2004","GOVERNMENT CONSUMPTION EXPEND.","HRYVNIAS","60610000000"
"92691F..ZF...","UKRAINE","2003","GOVERNMENT CONSUMPTION EXPEND.","HRYVNIAS","50830000000"
"92691F..ZF...","UKRAINE","2002","GOVERNMENT CONSUMPTION EXPEND.","HRYVNIAS","41539000000"
"92691F..ZF...","UKRAINE","2001","GOVERNMENT CONSUMPTION EXPEND.","HRYVNIAS","16360000000"
"92691F..ZF...","UKRAINE","2000","GOVERNMENT CONSUMPTION EXPEND.","HRYVNIAS","12095000000"
"92691F..ZF...","UKRAINE","1999","GOVERNMENT CONSUMPTION EXPEND.","HRYVNIAS","9417000000"
"92691F..ZF...","UKRAINE","1998","GOVERNMENT CONSUMPTION EXPEND.","HRYVNIAS","8791000000"
"92691F..ZF...","UKRAINE","1997","GOVERNMENT CONSUMPTION EXPEND.","HRYVNIAS","9145000000"
"92691F..ZF...","UKRAINE","1996","GOVERNMENT CONSUMPTION EXPEND.","HRYVNIAS","7135000000"
"92691F..ZF...","UKRAINE","1995","GOVERNMENT CONSUMPTION EXPEND.","HRYVNIAS","11595400000"
"92691F..ZF...","UKRAINE","1994","GOVERNMENT CONSUMPTION EXPEND.","HRYVNIAS","2330690000"
"92691F..ZF...","UKRAINE","1993","GOVERNMENT CONSUMPTION EXPEND.","HRYVNIAS","236990000"
"92691F..ZF...","UKRAINE","1992","GOVERNMENT CONSUMPTION EXPEND.","HRYVNIAS","8840000"
"46691F..ZF...","UNITED ARAB EMIRATES","2007","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","76190000000"
"46691F..ZF...","UNITED ARAB EMIRATES","2006","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","57960900000"
"46691F..ZF...","UNITED ARAB EMIRATES","2005","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","51544200000"
"46691F..ZF...","UNITED ARAB EMIRATES","2004","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","44286400000"
"46691F..ZF...","UNITED ARAB EMIRATES","2003","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","42661000000"
"46691F..ZF...","UNITED ARAB EMIRATES","2002","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","39388000000"
"46691F..ZF...","UNITED ARAB EMIRATES","2001","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","40528000000"
"46691F..ZF...","UNITED ARAB EMIRATES","1998","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","28640000000"
"46691F..ZF...","UNITED ARAB EMIRATES","1997","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","28100000000"
